id,chr,name,biotype,length
ENSG00000116001,2,TIA1,protein_coding,6607
ENSG00000116005,2,PCYOX1,protein_coding,5864
ENSG00000116014,19,KISS1R,protein_coding,1670
ENSG00000116016,2,EPAS1,protein_coding,7291
ENSG00000116017,19,ARID3A,protein_coding,7217
ENSG00000116030,2,SUMO1,protein_coding,2153
ENSG00000116031,2,CD207,protein_coding,1866
ENSG00000116032,19,GRIN3B,protein_coding,3281
ENSG00000116035,2,VAX2,protein_coding,2975
ENSG00000116039,2,ATP6V1B1,protein_coding,2656
ENSG00000116044,2,NFE2L2,protein_coding,5671
ENSG00000116062,2,MSH6,protein_coding,10955
ENSG00000116095,2,PLEKHA3,protein_coding,14205
ENSG00000116096,2,SPR,protein_coding,1458
ENSG00000116106,2,EPHA4,protein_coding,7554
ENSG00000116117,2,PARD3B,protein_coding,10700
ENSG00000116120,2,FARSB,protein_coding,6761
ENSG00000116127,2,ALMS1,protein_coding,14779
ENSG00000116128,1,BCL9,protein_coding,6331
ENSG00000116132,1,PRRX1,protein_coding,8248
ENSG00000116133,1,DHCR24,protein_coding,6214
ENSG00000116138,1,DNAJC16,protein_coding,8563
ENSG00000116141,1,MARK1,protein_coding,15255
ENSG00000116147,1,TNR,protein_coding,12806
ENSG00000116151,1,MORN1,protein_coding,11337
ENSG00000116157,1,GPX7,protein_coding,1692
ENSG00000116161,1,CACYBP,protein_coding,4611
ENSG00000116171,1,SCP2,protein_coding,8253
ENSG00000116176,16,TPSG1,protein_coding,1255
ENSG00000116183,1,PAPPA2,protein_coding,10926
ENSG00000116191,1,RALGPS2,protein_coding,9178
ENSG00000116194,1,ANGPTL1,protein_coding,3598
ENSG00000116198,1,CEP104,protein_coding,11885
ENSG00000116199,1,FAM20B,protein_coding,6046
ENSG00000116205,1,TCEANC2,protein_coding,12168
ENSG00000116209,1,TMEM59,protein_coding,9149
ENSG00000116212,1,LRRC42,protein_coding,2164
ENSG00000116213,1,WRAP73,protein_coding,7634
ENSG00000116218,1,NPHS2,protein_coding,1874
ENSG00000116221,1,MRPL37,protein_coding,2549
ENSG00000116237,1,ICMT,protein_coding,4910
ENSG00000116254,1,CHD5,protein_coding,10094
ENSG00000116260,1,QSOX1,protein_coding,9276
ENSG00000116266,1,STXBP3,protein_coding,5892
ENSG00000116273,1,PHF13,protein_coding,3632
ENSG00000116285,1,ERRFI1,protein_coding,4179
ENSG00000116288,1,PARK7,protein_coding,2397
ENSG00000116299,1,ELAPOR1,protein_coding,9194
ENSG00000116329,1,OPRD1,protein_coding,9345
ENSG00000116337,1,AMPD2,protein_coding,9301
ENSG00000116350,1,SRSF4,protein_coding,8806
ENSG00000116353,1,MECR,protein_coding,4138
ENSG00000116396,1,KCNC4,protein_coding,26071
ENSG00000116406,1,EDEM3,protein_coding,7792
ENSG00000116455,1,WDR77,protein_coding,2685
ENSG00000116459,1,ATP5PB,protein_coding,3138
ENSG00000116473,1,RAP1A,protein_coding,5532
ENSG00000116478,1,HDAC1,protein_coding,3966
ENSG00000116489,1,CAPZA1,protein_coding,3495
ENSG00000116497,1,S100PBP,protein_coding,9190
ENSG00000116514,1,RNF19B,protein_coding,2734
ENSG00000116521,1,SCAMP3,protein_coding,2442
ENSG00000116525,1,TRIM62,protein_coding,3976
ENSG00000116539,1,ASH1L,protein_coding,13783
ENSG00000116544,1,DLGAP3,protein_coding,4042
ENSG00000116560,1,SFPQ,protein_coding,7419
ENSG00000116574,1,RHOU,protein_coding,3965
ENSG00000116580,1,GON4L,protein_coding,11970
ENSG00000116584,1,ARHGEF2,protein_coding,9155
ENSG00000116586,1,LAMTOR2,protein_coding,1404
ENSG00000116604,1,MEF2D,protein_coding,6351
ENSG00000116641,1,DOCK7,protein_coding,24890
ENSG00000116649,1,SRM,protein_coding,1894
ENSG00000116661,1,FBXO2,protein_coding,3163
ENSG00000116663,1,FBXO6,protein_coding,1735
ENSG00000116667,1,C1orf21,protein_coding,11594
ENSG00000116668,1,SWT1,protein_coding,4068
ENSG00000116670,1,MAD2L2,protein_coding,3324
ENSG00000116675,1,DNAJC6,protein_coding,6958
ENSG00000116678,1,LEPR,protein_coding,11370
ENSG00000116679,1,IVNS1ABP,protein_coding,7873
ENSG00000116685,1,KIAA2013,protein_coding,3281
ENSG00000116688,1,MFN2,protein_coding,10234
ENSG00000116690,1,PRG4,protein_coding,5049
ENSG00000116691,1,MIIP,protein_coding,2821
ENSG00000116698,1,SMG7,protein_coding,8317
ENSG00000116701,1,NCF2,protein_coding,2929
ENSG00000116703,1,PDC,protein_coding,1331
ENSG00000116704,1,SLC35D1,protein_coding,6193
ENSG00000116711,1,PLA2G4A,protein_coding,2879
ENSG00000116717,1,GADD45A,protein_coding,1925
ENSG00000116721,1,PRAMEF1,protein_coding,2439
ENSG00000116726,1,PRAMEF12,protein_coding,2889
ENSG00000116729,1,WLS,protein_coding,4459
ENSG00000116731,1,PRDM2,protein_coding,10923
ENSG00000116741,1,RGS2,protein_coding,2088
ENSG00000116745,1,RPE65,protein_coding,2605
ENSG00000116747,1,RO60,protein_coding,9070
ENSG00000116748,1,AMPD1,protein_coding,3082
ENSG00000116750,1,UCHL5,protein_coding,6661
ENSG00000116752,1,BCAS2,protein_coding,1289
ENSG00000116754,1,SRSF11,protein_coding,8473
ENSG00000116761,1,CTH,protein_coding,2414
ENSG00000116771,1,AGMAT,protein_coding,3095
ENSG00000116774,1,OLFML3,protein_coding,2821
ENSG00000116783,1,TNNI3K,protein_coding,4733
ENSG00000116785,1,CFHR3,protein_coding,4261
ENSG00000116786,1,PLEKHM2,protein_coding,4134
ENSG00000116791,1,CRYZ,protein_coding,4085
ENSG00000116793,1,PHTF1,protein_coding,7170
ENSG00000116809,1,ZBTB17,protein_coding,4240
ENSG00000116815,1,CD58,protein_coding,1784
ENSG00000116819,1,TFAP2E,protein_coding,2272
ENSG00000116824,1,CD2,protein_coding,1635
ENSG00000116830,1,TTF2,protein_coding,10158
ENSG00000116833,1,NR5A2,protein_coding,7543
ENSG00000116852,1,KIF21B,protein_coding,12164
ENSG00000116857,1,TMEM9,protein_coding,3919
ENSG00000116863,1,ADPRS,protein_coding,1651
ENSG00000116871,1,MAP7D1,protein_coding,5271
ENSG00000116874,1,WARS2,protein_coding,3830
ENSG00000116882,1,HAO2,protein_coding,1877
ENSG00000116885,1,OSCP1,protein_coding,2788
ENSG00000116898,1,MRPS15,protein_coding,2863
ENSG00000116903,1,EXOC8,protein_coding,5100
ENSG00000116906,1,GNPAT,protein_coding,3261
ENSG00000116918,1,TSNAX,protein_coding,6353
ENSG00000116922,1,C1orf109,protein_coding,4434
ENSG00000116954,1,RRAGC,protein_coding,5116
ENSG00000116962,1,NID1,protein_coding,5811
ENSG00000116977,1,LGALS8,protein_coding,9462
ENSG00000116981,1,NT5C1A,protein_coding,1107
ENSG00000116983,1,HPCAL4,protein_coding,4758
ENSG00000116984,1,MTR,protein_coding,19254
ENSG00000116985,1,BMP8B,protein_coding,4826
ENSG00000116990,1,MYCL,protein_coding,5063
ENSG00000116991,1,SIPA1L2,protein_coding,8552
ENSG00000116996,1,ZP4,protein_coding,2474
ENSG00000117000,1,RLF,protein_coding,6232
ENSG00000117009,1,KMO,protein_coding,5946
ENSG00000117010,1,ZNF684,protein_coding,3101
ENSG00000117013,1,KCNQ4,protein_coding,4408
ENSG00000117016,1,RIMS3,protein_coding,7259
ENSG00000117020,1,AKT3,protein_coding,16643
ENSG00000117036,1,ETV3,protein_coding,6707
ENSG00000117054,1,ACADM,protein_coding,13774
ENSG00000117069,1,ST6GALNAC5,protein_coding,6059
ENSG00000117090,1,SLAMF1,protein_coding,4263
ENSG00000117091,1,CD48,protein_coding,3254
ENSG00000117114,1,ADGRL2,protein_coding,22649
ENSG00000117115,1,PADI2,protein_coding,6000
ENSG00000117118,1,SDHB,protein_coding,2324
ENSG00000117122,1,MFAP2,protein_coding,2712
ENSG00000117133,1,RPF1,protein_coding,2290
ENSG00000117139,1,KDM5B,protein_coding,24899
ENSG00000117143,1,UAP1,protein_coding,3437
ENSG00000117148,1,ACTL8,protein_coding,1844
ENSG00000117151,1,CTBS,protein_coding,6934
ENSG00000117152,1,RGS4,protein_coding,4729
ENSG00000117153,1,KLHL12,protein_coding,3508
ENSG00000117154,1,IGSF21,protein_coding,3033
ENSG00000117155,1,SSX2IP,protein_coding,8563
ENSG00000117174,1,ZNHIT6,protein_coding,6203
ENSG00000117215,1,PLA2G2D,protein_coding,2681
ENSG00000117222,1,RBBP5,protein_coding,4404
ENSG00000117226,1,GBP3,protein_coding,4284
ENSG00000117228,1,GBP1,protein_coding,6103
ENSG00000117245,1,KIF17,protein_coding,4470
ENSG00000117262,1,GPR89A,protein_coding,5561
ENSG00000117266,1,CDK18,protein_coding,6830
ENSG00000117280,1,RAB29,protein_coding,3904
ENSG00000117281,1,CD160,protein_coding,3971
ENSG00000117298,1,ECE1,protein_coding,7308
ENSG00000117305,1,HMGCL,protein_coding,5628
ENSG00000117308,1,GALE,protein_coding,3955
ENSG00000117318,1,ID3,protein_coding,1496
ENSG00000117322,1,CR2,protein_coding,4885
ENSG00000117335,1,CD46,protein_coding,8711
ENSG00000117360,1,PRPF3,protein_coding,5408
ENSG00000117362,1,APH1A,protein_coding,3473
ENSG00000117385,1,P3H1,protein_coding,6766
ENSG00000117394,1,SLC2A1,protein_coding,6614
ENSG00000117395,1,EBNA1BP2,protein_coding,3561
ENSG00000117399,1,CDC20,protein_coding,2012
ENSG00000117400,1,MPL,protein_coding,3937
ENSG00000117407,1,ARTN,protein_coding,2657
ENSG00000117408,1,IPO13,protein_coding,5072
ENSG00000117410,1,ATP6V0B,protein_coding,3239
ENSG00000117411,1,B4GALT2,protein_coding,5472
ENSG00000117419,1,ERI3,protein_coding,2785
ENSG00000117425,1,PTCH2,protein_coding,5334
ENSG00000117448,1,AKR1A1,protein_coding,3121
ENSG00000117450,1,PRDX1,protein_coding,1682
ENSG00000117461,1,PIK3R3,protein_coding,7397
ENSG00000117472,1,TSPAN1,protein_coding,2370
ENSG00000117475,1,BLZF1,protein_coding,3820
ENSG00000117477,1,CCDC181,protein_coding,3961
ENSG00000117479,1,SLC19A2,protein_coding,4364
ENSG00000117480,1,FAAH,protein_coding,2724
ENSG00000117481,1,NSUN4,protein_coding,8468
ENSG00000117500,1,TMED5,protein_coding,9211
ENSG00000117501,1,MROH9,protein_coding,3831
ENSG00000117505,1,DR1,protein_coding,10925
ENSG00000117519,1,CNN3,protein_coding,2783
ENSG00000117523,1,PRRC2C,protein_coding,14173
ENSG00000117525,1,F3,protein_coding,2886
ENSG00000117528,1,ABCD3,protein_coding,7655
ENSG00000117533,1,VAMP4,protein_coding,4986
ENSG00000117543,1,DPH5,protein_coding,2970
ENSG00000117560,1,FASLG,protein_coding,1805
ENSG00000117569,1,PTBP2,protein_coding,14681
ENSG00000117586,1,TNFSF4,protein_coding,3963
ENSG00000117592,1,PRDX6,protein_coding,2311
ENSG00000117593,1,DARS2,protein_coding,7353
ENSG00000117594,1,HSD11B1,protein_coding,1512
ENSG00000117595,1,IRF6,protein_coding,4971
ENSG00000117597,1,UTP25,protein_coding,10411
ENSG00000117598,1,PLPPR5,protein_coding,4699
ENSG00000117600,1,PLPPR4,protein_coding,5540
ENSG00000117601,1,SERPINC1,protein_coding,1721
ENSG00000117602,1,RCAN3,protein_coding,7138
ENSG00000117614,1,SYF2,protein_coding,3773
ENSG00000117616,1,RSRP1,protein_coding,6730
ENSG00000117620,1,SLC35A3,protein_coding,18235
ENSG00000117625,1,RCOR3,protein_coding,9092
ENSG00000117632,1,STMN1,protein_coding,6247
ENSG00000117640,1,MTFR1L,protein_coding,5797
ENSG00000117643,1,MAN1C1,protein_coding,9702
ENSG00000117650,1,NEK2,protein_coding,3095
ENSG00000117682,1,DHDDS,protein_coding,5608
ENSG00000117691,1,NENF,protein_coding,1264
ENSG00000117697,1,NSL1,protein_coding,13867
ENSG00000117707,1,PROX1,protein_coding,8936
ENSG00000117713,1,ARID1A,protein_coding,15939
ENSG00000117724,1,CENPF,protein_coding,11673
ENSG00000117748,1,RPA2,protein_coding,1981
ENSG00000117751,1,PPP1R8,protein_coding,2815
ENSG00000117758,1,STX12,protein_coding,3801
ENSG00000117791,1,MTARC2,protein_coding,2597
ENSG00000117834,1,SLC5A9,protein_coding,4535
ENSG00000117859,1,OSBPL9,protein_coding,10273
ENSG00000117862,1,TXNDC12,protein_coding,2864
ENSG00000117868,7,ESYT2,protein_coding,7098
ENSG00000117877,19,POLR1G,protein_coding,3197
ENSG00000117899,15,MESD,protein_coding,7455
ENSG00000117906,15,RCN2,protein_coding,9901
ENSG00000117971,15,CHRNB4,protein_coding,4984
ENSG00000117983,11,MUC5B,protein_coding,18598
ENSG00000117984,11,CTSD,protein_coding,5697
ENSG00000118004,2,COLEC11,protein_coding,2778
ENSG00000118007,3,STAG1,protein_coding,7843
ENSG00000118017,3,A4GNT,protein_coding,1779
ENSG00000118046,19,STK11,protein_coding,8811
ENSG00000118058,11,KMT2A,protein_coding,31279
ENSG00000118094,11,TREH,protein_coding,3182
ENSG00000118096,11,IFT46,protein_coding,3773
ENSG00000118113,11,MMP8,protein_coding,3437
ENSG00000118137,11,APOA1,protein_coding,1096
ENSG00000118156,19,ZNF541,protein_coding,4655
ENSG00000118160,19,SLC8A2,protein_coding,5271
ENSG00000118162,19,KPTN,protein_coding,2115
ENSG00000118193,1,KIF14,protein_coding,7294
ENSG00000118194,1,TNNT2,protein_coding,7342
ENSG00000118197,1,DDX59,protein_coding,4410
ENSG00000118200,1,CAMSAP2,protein_coding,7777
ENSG00000118217,1,ATF6,protein_coding,14263
ENSG00000118231,2,CRYGD,protein_coding,642
ENSG00000118242,2,MREG,protein_coding,3638
ENSG00000118245,2,TNP1,protein_coding,407
ENSG00000118246,2,FASTKD2,protein_coding,9759
ENSG00000118257,2,NRP2,protein_coding,13896
ENSG00000118260,2,CREB1,protein_coding,12132
ENSG00000118263,2,KLF7,protein_coding,9262
ENSG00000118271,18,TTR,protein_coding,2176
ENSG00000118276,18,B4GALT6,protein_coding,5306
ENSG00000118292,1,C1orf54,protein_coding,1270
ENSG00000118298,1,CA14,protein_coding,3296
ENSG00000118307,12,CFAP94,protein_coding,3126
ENSG00000118308,12,IRAG2,protein_coding,6610
ENSG00000118322,5,ATP10B,protein_coding,11310
ENSG00000118363,11,SPCS2,protein_coding,2984
ENSG00000118369,11,USP35,protein_coding,5754
ENSG00000118402,6,ELOVL4,protein_coding,3013
ENSG00000118407,6,FILIP1,protein_coding,8964
ENSG00000118412,6,CASP8AP2,protein_coding,8147
ENSG00000118418,6,HMGN3,protein_coding,1014
ENSG00000118420,6,UBE3D,protein_coding,6402
ENSG00000118432,6,CNR1,protein_coding,6357
ENSG00000118434,6,SPACA1,protein_coding,1664
ENSG00000118454,1,ANKRD13C,protein_coding,6184
ENSG00000118473,1,SGIP1,protein_coding,13320
ENSG00000118482,6,PHF3,protein_coding,20926
ENSG00000118491,6,ZC2HC1B,protein_coding,1072
ENSG00000118492,6,ADGB,protein_coding,7771
ENSG00000118495,6,PLAGL1,protein_coding,8733
ENSG00000118496,6,FBXO30,protein_coding,9051
ENSG00000118503,6,TNFAIP3,protein_coding,5025
ENSG00000118507,6,AKAP7,protein_coding,4593
ENSG00000118508,6,RAB32,protein_coding,1065
ENSG00000118513,6,MYB,protein_coding,5500
ENSG00000118514,6,ALDH8A1,protein_coding,2858
ENSG00000118515,6,SGK1,protein_coding,9992
ENSG00000118518,6,RNF146,protein_coding,3420
ENSG00000118520,6,ARG1,protein_coding,2219
ENSG00000118523,6,CCN2,protein_coding,2338
ENSG00000118526,6,TCF21,protein_coding,3679
ENSG00000118557,16,PMFBP1,protein_coding,5591
ENSG00000118564,4,FBXL5,protein_coding,4701
ENSG00000118579,4,MED28,protein_coding,10972
ENSG00000118596,12,SLC16A7,protein_coding,13703
ENSG00000118600,12,RXYLT1,protein_coding,7769
ENSG00000118620,19,ZNF430,protein_coding,6831
ENSG00000118640,2,VAMP8,protein_coding,895
ENSG00000118655,1,DCLRE1B,protein_coding,3868
ENSG00000118680,18,MYL12B,protein_coding,1738
ENSG00000118689,6,FOXO3,protein_coding,7670
ENSG00000118690,6,ARMC2,protein_coding,4254
ENSG00000118702,20,GHRH,protein_coding,545
ENSG00000118705,20,RPN2,protein_coding,2700
ENSG00000118707,20,TGIF2,protein_coding,3973
ENSG00000118729,1,CASQ2,protein_coding,2688
ENSG00000118733,1,OLFM3,protein_coding,4393
ENSG00000118762,4,PKD2,protein_coding,5531
ENSG00000118777,4,ABCG2,protein_coding,5602
ENSG00000118785,4,SPP1,protein_coding,2321
ENSG00000118804,4,STBD1,protein_coding,2244
ENSG00000118816,4,CCNI,protein_coding,4048
ENSG00000118849,3,RARRES1,protein_coding,2029
ENSG00000118855,3,MFSD1,protein_coding,5227
ENSG00000118873,1,RAB3GAP2,protein_coding,10343
ENSG00000118894,16,EEF2KMT,protein_coding,3135
ENSG00000118898,16,PPL,protein_coding,7699
ENSG00000118900,16,UBN1,protein_coding,8592
ENSG00000118922,13,KLF12,protein_coding,10923
ENSG00000118939,13,UCHL3,protein_coding,1905
ENSG00000118946,13,PCDH17,protein_coding,8392
ENSG00000118960,2,HS1BP3,protein_coding,14625
ENSG00000118961,2,LDAH,protein_coding,4433
ENSG00000118965,2,WDR35,protein_coding,7807
ENSG00000118971,12,CCND2,protein_coding,7988
ENSG00000118972,12,FGF23,protein_coding,4713
ENSG00000118985,5,ELL2,protein_coding,7108
ENSG00000118997,2,DNAH7,protein_coding,21349
ENSG00000119004,2,CYP20A1,protein_coding,10619
ENSG00000119013,2,NDUFB3,protein_coding,841
ENSG00000119041,2,GTF3C3,protein_coding,7330
ENSG00000119042,2,SATB2,protein_coding,10958
ENSG00000119048,5,UBE2B,protein_coding,3117
ENSG00000119121,9,TRPM6,protein_coding,9193
ENSG00000119125,9,GDA,protein_coding,7904
ENSG00000119138,9,KLF9,protein_coding,5175
ENSG00000119139,9,TJP2,protein_coding,15243
ENSG00000119147,2,ECRG4,protein_coding,1705
ENSG00000119185,2,ITGB1BP1,protein_coding,6659
ENSG00000119203,2,CPSF3,protein_coding,3686
ENSG00000119227,3,PIGZ,protein_coding,3198
ENSG00000119231,3,SENP5,protein_coding,7035
ENSG00000119242,12,CCDC92,protein_coding,8219
ENSG00000119280,1,C1orf198,protein_coding,5161
ENSG00000119283,1,TRIM67,protein_coding,9326
ENSG00000119285,1,HEATR1,protein_coding,9061
ENSG00000119314,9,PTBP3,protein_coding,8236
ENSG00000119318,9,RAD23B,protein_coding,4613
ENSG00000119321,9,FKBP15,protein_coding,11017
ENSG00000119326,9,CTNNAL1,protein_coding,3124
ENSG00000119328,9,ABITRAM,protein_coding,2525
ENSG00000119333,9,DYNC2I2,protein_coding,2672
ENSG00000119335,9,SET,protein_coding,4359
ENSG00000119383,9,PTPA,protein_coding,5624
ENSG00000119392,9,GLE1,protein_coding,3508
ENSG00000119396,9,RAB14,protein_coding,4308
ENSG00000119397,9,CNTRL,protein_coding,9527
ENSG00000119401,9,TRIM32,protein_coding,3777
ENSG00000119402,9,FBXW2,protein_coding,11267
ENSG00000119403,9,PHF19,protein_coding,6594
ENSG00000119408,9,NEK6,protein_coding,4433
ENSG00000119411,9,BSPRY,protein_coding,2339
ENSG00000119414,9,PPP6C,protein_coding,4443
ENSG00000119421,9,NDUFA8,protein_coding,804
ENSG00000119431,9,HDHD3,protein_coding,2105
ENSG00000119446,9,RBM18,protein_coding,5196
ENSG00000119457,9,SLC46A2,protein_coding,2465
ENSG00000119471,9,HSDL2,protein_coding,3307
ENSG00000119487,9,MAPKAP1,protein_coding,6741
ENSG00000119508,9,NR4A3,protein_coding,6314
ENSG00000119509,9,INVS,protein_coding,7131
ENSG00000119514,9,GALNT12,protein_coding,3166
ENSG00000119522,9,DENND1A,protein_coding,10256
ENSG00000119523,9,ALG2,protein_coding,2970
ENSG00000119535,1,CSF3R,protein_coding,8429
ENSG00000119537,18,KDSR,protein_coding,9031
ENSG00000119541,18,VPS4B,protein_coding,4315
ENSG00000119547,18,ONECUT2,protein_coding,16546
ENSG00000119559,19,C19orf25,protein_coding,4774
ENSG00000119574,19,ZBTB45,protein_coding,3006
ENSG00000119596,14,YLPM1,protein_coding,14935
ENSG00000119599,14,DCAF4,protein_coding,5536
ENSG00000119608,14,PROX2,protein_coding,4826
ENSG00000119614,14,VSX2,protein_coding,3018
ENSG00000119616,14,FCF1,protein_coding,4747
ENSG00000119630,14,PGF,protein_coding,5804
ENSG00000119632,14,IFI27L2,protein_coding,1602
ENSG00000119636,14,BBOF1,protein_coding,4624
ENSG00000119638,14,NEK9,protein_coding,13327
ENSG00000119640,14,ACYP1,protein_coding,1803
ENSG00000119650,14,IFT43,protein_coding,4169
ENSG00000119655,14,NPC2,protein_coding,2584
ENSG00000119661,14,DNAL1,protein_coding,8884
ENSG00000119669,14,IRF2BPL,protein_coding,4166
ENSG00000119673,14,ACOT2,protein_coding,2337
ENSG00000119681,14,LTBP2,protein_coding,9078
ENSG00000119682,14,AREL1,protein_coding,7805
ENSG00000119684,14,MLH3,protein_coding,8358
ENSG00000119685,14,TTLL5,protein_coding,12267
ENSG00000119686,14,FLVCR2,protein_coding,4910
ENSG00000119688,14,ABCD4,protein_coding,8922
ENSG00000119689,14,DLST,protein_coding,4548
ENSG00000119698,14,PPP4R4,protein_coding,4973
ENSG00000119699,14,TGFB3,protein_coding,5223
ENSG00000119703,14,ZC2HC1C,protein_coding,8738
ENSG00000119705,14,SLIRP,protein_coding,2631
ENSG00000119707,14,RBM25,protein_coding,11764
ENSG00000119711,14,ALDH6A1,protein_coding,6682
ENSG00000119714,14,GPR68,protein_coding,3474
ENSG00000119715,14,ESRRB,protein_coding,5930
ENSG00000119718,14,EIF2B2,protein_coding,5436
ENSG00000119720,14,NRDE2,protein_coding,17393
ENSG00000119723,14,COQ6,protein_coding,6686
ENSG00000119725,14,ZNF410,protein_coding,6496
ENSG00000119729,2,RHOQ,protein_coding,6424
ENSG00000119737,2,GPR75,protein_coding,2094
ENSG00000119760,2,SUPT7L,protein_coding,5312
ENSG00000119771,2,KLHL29,protein_coding,11109
ENSG00000119772,2,DNMT3A,protein_coding,12060
ENSG00000119777,2,TMEM214,protein_coding,4909
ENSG00000119778,2,ATAD2B,protein_coding,10501
ENSG00000119782,2,FKBP1B,protein_coding,1677
ENSG00000119787,2,ATL2,protein_coding,5810
ENSG00000119801,2,YPEL5,protein_coding,3421
ENSG00000119812,2,FAM98A,protein_coding,4919
ENSG00000119820,2,YIPF4,protein_coding,12239
ENSG00000119844,2,AFTPH,protein_coding,5767
ENSG00000119862,2,LGALSL,protein_coding,3933
ENSG00000119865,2,CNRIP1,protein_coding,3548
ENSG00000119866,2,BCL11A,protein_coding,24514
ENSG00000119878,2,CRIPT,protein_coding,6931
ENSG00000119888,2,EPCAM,protein_coding,2430
ENSG00000119899,6,SLC17A5,protein_coding,3441
ENSG00000119900,6,OGFRL1,protein_coding,9176
ENSG00000119906,10,SLF2,protein_coding,8812
ENSG00000119912,10,IDE,protein_coding,16811
ENSG00000119913,10,TECTB,protein_coding,3935
ENSG00000119915,10,ELOVL3,protein_coding,1400
ENSG00000119917,10,IFIT3,protein_coding,5067
ENSG00000119919,10,NKX2-3,protein_coding,2088
ENSG00000119922,10,IFIT2,protein_coding,4326
ENSG00000119927,10,GPAM,protein_coding,9809
ENSG00000119929,10,CUTC,protein_coding,1792
ENSG00000119938,10,PPP1R3C,protein_coding,2541
ENSG00000119943,10,PYROXD2,protein_coding,3865
ENSG00000119946,10,CNNM1,protein_coding,6156
ENSG00000119950,10,MXI1,protein_coding,5907
ENSG00000119953,10,SMNDC1,protein_coding,5404
ENSG00000119965,10,C10orf88,protein_coding,3083
ENSG00000119969,10,HELLS,protein_coding,10150
ENSG00000119973,10,PRLHR,protein_coding,5506
ENSG00000119977,10,TCTN3,protein_coding,9465
ENSG00000119979,10,DENND10,protein_coding,6291
ENSG00000119986,10,AVPI1,protein_coding,1375
ENSG00000120008,10,WDR11,protein_coding,10707
